Series;Time;Value
Ret_Bot;2018-07-27T05:40:00+03:00;-103.21272189349098
Ret_Bot;2018-07-27T05:50:00+03:00;-103.3591104536489
Ret_Bot;2018-07-27T06:00:00+03:00;-103.45930966469463
Ret_Bot;2018-07-27T06:10:00+03:00;-103.4998165680472
Ret_Bot;2018-07-27T06:20:00+03:00;-103.50579289940875
Ret_Bot;2018-07-27T06:30:00+03:00;-103.5069645669289
Ret_Bot;2018-07-27T06:40:00+03:00;-103.49090335305755
Ret_Bot;2018-07-27T06:50:00+03:00;-103.50320512820547
Ret_Bot;2018-07-27T07:00:00+03:00;-103.47111834319539
Ret_Bot;2018-07-27T07:10:00+03:00;-103.36683629191347
Ret_Bot;2018-07-27T07:20:00+03:00;-103.29725196850393
Ret_Bot;2018-07-27T07:30:00+03:00;-103.22442406311632
Ret_Bot;2018-07-27T07:40:00+03:00;-103.18676331360957
Ret_Bot;2018-07-27T07:50:00+03:00;-103.3248422090731
Ret_Bot;2018-07-27T08:00:00+03:00;-103.43849015748035
Ret_Bot;2018-07-27T08:10:00+03:00;-103.47201775147953
Ret_Bot;2018-07-27T08:20:00+03:00;-103.49410453648908
Ret_Bot;2018-07-27T08:30:00+03:00;-103.50167258382609
Ret_Bot;2018-07-27T08:40:00+03:00;-103.50851479289928
Ret_Bot;2018-07-27T08:50:00+03:00;-103.51282445759385
Ret_Bot;2018-07-27T09:00:00+03:00;-103.46882051282061
Ret_Bot;2018-07-27T09:10:00+03:00;-103.37341025641031
Ret_Bot;2018-07-27T09:20:00+03:00;-103.2925285996053
Ret_Bot;2018-07-27T09:30:00+03:00;-103.21641617357005
Ret_Bot;2018-07-27T09:40:00+03:00;-103.17408875739619
Ret_Bot;2018-07-27T09:50:00+03:00;-103.29584023668639
Ret_Bot;2018-07-27T10:00:00+03:00;-103.43729388560159
Ret_Bot;2018-07-27T10:10:00+03:00;-103.4896094674559
Ret_Bot;2018-07-27T10:20:00+03:00;-103.50408875739599
Ret_Bot;2018-07-27T10:30:00+03:00;-103.50557480314947
Ret_Bot;2018-07-27T10:40:00+03:00;-103.50701577909325
Ret_Bot;2018-07-27T10:50:00+03:00;-103.51050887573979
Ret_Bot;2018-07-27T11:00:00+03:00;-103.50903353057174
Ret_Bot;2018-07-27T11:10:00+03:00;-103.44973425196835
Ret_Bot;2018-07-27T11:20:00+03:00;-103.36469625246555
Ret_Bot;2018-07-27T11:30:00+03:00;-103.28364891518753
Ret_Bot;2018-07-27T11:40:00+03:00;-103.21405325443787
Ret_Bot;2018-07-27T11:50:00+03:00;-103.24731163708076
Ret_Bot;2018-07-27T12:00:00+03:00;-103.38270808678509
Ret_Bot;2018-07-27T12:10:00+03:00;-103.45205917159758
Ret_Bot;2018-07-27T12:20:00+03:00;-103.4771577909274
Ret_Bot;2018-07-27T12:30:00+03:00;-103.48301972386551
Ret_Bot;2018-07-27T12:40:00+03:00;-103.49342800788924
Ret_Bot;2018-07-27T12:50:00+03:00;-103.50451181102359
Ret_Bot;2018-07-27T13:00:00+03:00;-103.50989130434802
Ret_Bot;2018-07-27T13:10:00+03:00;-103.49688362919136
Ret_Bot;2018-07-27T13:20:00+03:00;-103.49605128205187
Ret_Bot;2018-07-27T13:30:00+03:00;-103.49318343195215
Ret_Bot;2018-07-27T13:40:00+03:00;-103.46501380670628
Ret_Bot;2018-07-27T13:50:00+03:00;-103.38650690335324
Ret_Bot;2018-07-27T14:00:00+03:00;-103.3039094488189
Ret_Bot;2018-07-27T14:10:00+03:00;-103.22584220907312
Ret_Bot;2018-07-27T14:20:00+03:00;-103.28179684418139
Ret_Bot;2018-07-27T14:30:00+03:00;-103.40042519685036
Ret_Bot;2018-07-27T14:40:00+03:00;-103.46562524654871
Ret_Bot;2018-07-27T14:50:00+03:00;-103.48788976377975
