sep=;
Series;Time;Value
Tube top;2018-07-21T10:20:00+03:00;-101.5013944773175
Tube top;2018-07-21T10:30:00+03:00;-101.5202381889761
Tube top;2018-07-21T10:40:00+03:00;-101.50163905325451
Tube top;2018-07-21T10:50:00+03:00;-101.50056496062993
Tube top;2018-07-21T11:00:00+03:00;-101.5092952755907
Tube top;2018-07-21T11:10:00+03:00;-101.49325641025645
Tube top;2018-07-21T11:20:00+03:00;-101.50176181102368
Tube top;2018-07-21T11:30:00+03:00;-101.5162879684418
Tube top;2018-07-21T11:40:00+03:00;-101.50863188976379
Tube top;2018-07-21T11:50:00+03:00;-101.5069763313607
Tube top;2018-07-21T12:00:00+03:00;-101.49534645669287
Tube top;2018-07-21T12:10:00+03:00;-101.5147317554241
Tube top;2018-07-21T12:20:00+03:00;-101.50931692913382
Tube top;2018-07-21T12:30:00+03:00;-101.49656889763781
Tube top;2018-07-21T12:40:00+03:00;-101.49656015779091
Tube top;2018-07-21T12:50:00+03:00;-101.50490927021681
Tube top;2018-07-21T13:00:00+03:00;-101.49982086614179
Tube top;2018-07-21T13:10:00+03:00;-101.53056213017749
Tube top;2018-07-21T13:20:00+03:00;-101.47323425196886
Tube top;2018-07-21T13:30:00+03:00;-101.43418503937016
Tube top;2018-07-21T13:40:00+03:00;-101.41906508875734
Tube top;2018-07-21T13:50:00+03:00;-101.42670275590552
Tube top;2018-07-21T14:00:00+03:00;-101.41396055226818
Tube top;2018-07-21T14:10:00+03:00;-101.40792519685051
Tube top;2018-07-21T14:20:00+03:00;-101.40460039370082
Tube top;2018-07-21T14:30:00+03:00;-101.41239173228327
Tube top;2018-07-21T14:40:00+03:00;-101.43478303747531
Tube top;2018-07-21T14:50:00+03:00;-101.44261614173239
Tube top;2018-07-21T15:00:00+03:00;-101.47274409448812
Tube top;2018-07-21T15:10:00+03:00;-101.48277165354321
Tube top;2018-07-21T15:20:00+03:00;-101.48685629921233
Tube top;2018-07-21T15:30:00+03:00;-101.48470216962528
Tube top;2018-07-21T15:40:00+03:00;-101.49398425196843
Tube top;2018-07-21T15:50:00+03:00;-101.49999803149626
Tube top;2018-07-21T16:00:00+03:00;-101.50890354330733
Tube top;2018-07-21T16:10:00+03:00;-101.50808267716525
Tube top;2018-07-21T16:20:00+03:00;-101.5029133858267
Tube top;2018-07-21T16:30:00+03:00;-101.50398224852088
Tube top;2018-07-21T16:40:00+03:00;-101.52883464566926
Tube top;2018-07-21T16:50:00+03:00;-101.5319468503938
Tube top;2018-07-21T17:00:00+03:00;-101.49397047244098
Tube top;2018-07-21T17:10:00+03:00;-101.46016929133833
Tube top;2018-07-21T17:20:00+03:00;-101.42168700787393
Tube top;2018-07-21T17:30:00+03:00;-101.42936291913226
Tube top;2018-07-21T17:40:00+03:00;-101.40761023622044
Tube top;2018-07-21T17:50:00+03:00;-101.39808661417304
Tube top;2018-07-21T18:00:00+03:00;-101.40452362204718
Tube top;2018-07-21T18:10:00+03:00;-101.42663116370795
Tube top;2018-07-21T18:20:00+03:00;-101.44335236220469
Tube top;2018-07-21T18:30:00+03:00;-101.45086811023617
Tube top;2018-07-21T18:40:00+03:00;-101.4810767716536
Tube top;2018-07-21T18:50:00+03:00;-101.4869803149606
Tube top;2018-07-21T19:00:00+03:00;-101.49337401574809
Tube top;2018-07-21T19:10:00+03:00;-101.49405128205127
Tube top;2018-07-21T19:20:00+03:00;-101.50731102362202
Tube top;2018-07-21T19:30:00+03:00;-101.51112007874003
Tube top;2018-07-21T19:40:00+03:00;-101.49685854616895
Tube top;2018-07-21T19:50:00+03:00;-101.52583037475355
Tube top;2018-07-21T20:00:00+03:00;-101.54339370078763
Tube top;2018-07-21T20:10:00+03:00;-101.48257874015754
Tube top;2018-07-21T20:20:00+03:00;-101.46396844181463
Tube top;2018-07-21T20:30:00+03:00;-101.43445472440929
Tube top;2018-07-21T20:40:00+03:00;-101.43277755905503
Tube top;2018-07-21T20:50:00+03:00;-101.40324654832354
Tube top;2018-07-21T21:00:00+03:00;-101.40421062992131
Tube top;2018-07-21T21:10:00+03:00;-101.41987204724423
Tube top;2018-07-21T21:20:00+03:00;-101.44384055118114
Tube top;2018-07-21T21:30:00+03:00;-101.46739250493093
Tube top;2018-07-21T21:40:00+03:00;-101.4858937007874
Tube top;2018-07-21T21:50:00+03:00;-101.49239566929157
Tube top;2018-07-21T22:00:00+03:00;-101.492852071006
Tube top;2018-07-21T22:10:00+03:00;-101.49607677165346
Tube top;2018-07-21T22:20:00+03:00;-101.49507283464554
Tube top;2018-07-21T22:30:00+03:00;-101.4898185404341
Tube top;2018-07-21T22:40:00+03:00;-101.50463779527547
Tube top;2018-07-21T22:50:00+03:00;-101.49247637795283
Tube top;2018-07-21T23:00:00+03:00;-101.50791715976342
Tube top;2018-07-21T23:10:00+03:00;-101.53999015748015
Tube top;2018-07-21T23:20:00+03:00;-101.50329133858271
Tube top;2018-07-21T23:30:00+03:00;-101.46532086614175
Tube top;2018-07-21T23:40:00+03:00;-101.47049409448816
Tube top;2018-07-21T23:50:00+03:00;-101.46817716535436
Tube top;2018-07-22T00:00:00+03:00;-101.42016338582677
Tube top;2018-07-22T00:10:00+03:00;-101.39976771653556
Tube top;2018-07-22T00:20:00+03:00;-101.40063582677176
Tube top;2018-07-22T00:30:00+03:00;-101.42567061143993
Tube top;2018-07-22T00:40:00+03:00;-101.44240354330717
Tube top;2018-07-22T00:50:00+03:00;-101.46243110236226
Tube top;2018-07-22T01:00:00+03:00;-101.47587573964489
Tube top;2018-07-22T01:10:00+03:00;-101.48605511811016
Tube top;2018-07-22T01:20:00+03:00;-101.48804330708666
Tube top;2018-07-22T01:30:00+03:00;-101.48803353057193
Tube top;2018-07-22T01:40:00+03:00;-101.49926522593327
Tube top;2018-07-22T01:50:00+03:00;-101.5043727810649
Tube top;2018-07-22T02:00:00+03:00;-101.49186614173215
Tube top;2018-07-22T02:10:00+03:00;-101.49758579881664
Tube top;2018-07-22T02:20:00+03:00;-101.48811614173249
Tube top;2018-07-22T02:30:00+03:00;-101.49399212598435
Tube top;2018-07-22T02:40:00+03:00;-101.4992381889763
Tube top;2018-07-22T02:50:00+03:00;-101.50578106508875
Tube top;2018-07-22T03:00:00+03:00;-101.50039763779549
Tube top;2018-07-22T03:10:00+03:00;-101.50089743589754
Tube top;2018-07-22T03:20:00+03:00;-101.50759645669282
Tube top;2018-07-22T03:30:00+03:00;-101.51834714003934
Tube top;2018-07-22T03:40:00+03:00;-101.50226181102357
Tube top;2018-07-22T03:50:00+03:00;-101.5029035433069
Tube top;2018-07-22T04:00:00+03:00;-101.49436291913216
Tube top;2018-07-22T04:10:00+03:00;-101.4960098425196
Tube top;2018-07-22T04:20:00+03:00;-101.50930118110233
Tube top;2018-07-22T04:30:00+03:00;-101.50673622047209
Tube top;2018-07-22T04:40:00+03:00;-101.5017416173568
Tube top;2018-07-22T04:50:00+03:00;-101.5026476377951
Tube top;2018-07-22T05:00:00+03:00;-101.50072781065077
Tube top;2018-07-22T05:10:00+03:00;-101.51287598425189
Tube top;2018-07-22T05:20:00+03:00;-101.50339566929125
Tube top;2018-07-22T05:30:00+03:00;-101.51379881656824
Tube top;2018-07-22T05:40:00+03:00;-101.51266141732259
Tube top;2018-07-22T05:50:00+03:00;-101.51913385826754
Tube top;2018-07-22T06:00:00+03:00;-101.5204212598425
Tube top;2018-07-22T06:10:00+03:00;-101.51349309664657
Tube top;2018-07-22T06:20:00+03:00;-101.50759055118105
Tube top;2018-07-22T06:30:00+03:00;-101.5157480314959
Tube top;2018-07-22T06:40:00+03:00;-101.50669033530545
Tube top;2018-07-22T06:50:00+03:00;-101.51181299212594
Tube top;2018-07-22T07:00:00+03:00;-101.5040078740159
Tube top;2018-07-22T07:10:00+03:00;-101.51230118110234
Tube top;2018-07-22T07:20:00+03:00;-101.50408661417326
Tube top;2018-07-22T07:30:00+03:00;-101.49046548323477
Tube top;2018-07-22T07:40:00+03:00;-101.48795866141728
Tube top;2018-07-22T07:50:00+03:00;-101.51038976377961
Tube top;2018-07-22T08:00:00+03:00;-101.49837672583843
Tube top;2018-07-22T08:10:00+03:00;-101.49940157480313
Tube top;2018-07-22T08:20:00+03:00;-101.5252366863906
Tube top;2018-07-22T08:30:00+03:00;-101.49196850393693
Tube top;2018-07-22T08:40:00+03:00;-101.45963510848138
Tube top;2018-07-22T08:50:00+03:00;-101.41153740157478
Tube top;2018-07-22T09:00:00+03:00;-101.41553937007853
Tube top;2018-07-22T09:10:00+03:00;-101.42738188976395
Tube top;2018-07-22T09:20:00+03:00;-101.41312007873996
Tube top;2018-07-22T09:30:00+03:00;-101.41748323471394
Tube top;2018-07-22T09:40:00+03:00;-101.4235374015746
Tube top;2018-07-22T09:50:00+03:00;-101.42896850393714
Tube top;2018-07-22T10:00:00+03:00;-101.43828880157164
Tube top;2018-07-22T10:10:00+03:00;-101.46451866404706
